CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges,Churn
1625,Female,0,15,70.4,Month-to-month,Net Banking,1056.0,No
1626,Female,0,19,59.94,Month-to-month,Debit card,1138.86,Yes
1627,Male,1,47,52.46,Month-to-month,Credit card,2465.62,No
1628,Male,0,61,102.26,Month-to-month,Debit card,6237.86,Yes
1629,Female,0,52,102.81,One year,Debit card,5346.12,No
1630,Female,0,18,118.79,Month-to-month,UPI,2138.22,Yes
1631,Female,0,60,42.31,One year,Credit card,2538.6,No
1632,Female,0,47,108.83,Month-to-month,UPI,5115.01,Yes
1633,Female,1,57,73.78,One year,Net Banking,4205.46,Yes
1634,Female,0,33,79.15,Two year,Net Banking,2611.95,No
1635,Female,0,32,109.63,One year,Credit card,3508.16,No
1636,Male,0,4,114.26,Month-to-month,Net Banking,457.04,Yes
1637,Male,0,41,92.68,Month-to-month,Net Banking,3799.88,Yes
1638,Female,1,19,54.78,Month-to-month,Debit card,1040.82,Yes
1639,Male,0,7,68.97,Month-to-month,UPI,482.79,Yes
1640,Female,0,26,81.51,Two year,UPI,2119.26,No
1641,Female,0,51,102.86,Month-to-month,UPI,5245.86,Yes
1642,Female,0,56,85.79,One year,Credit card,4804.24,No
1643,Female,0,71,56.54,One year,Debit card,4014.34,No
1644,Male,0,51,61.79,Month-to-month,Debit card,3151.29,No
1645,Female,0,8,25.04,Month-to-month,Credit card,200.32,Yes
1646,Female,0,13,112.43,Month-to-month,UPI,1461.59,Yes
1647,Female,0,32,28.81,Month-to-month,Debit card,921.92,Yes
1648,Female,1,34,77.99,One year,Debit card,2651.66,Yes
1649,Male,0,18,107.17,One year,UPI,1929.06,No
1650,Female,0,55,62.09,Month-to-month,Net Banking,3414.95,No
1651,Male,0,43,100.01,Month-to-month,Credit card,4300.43,Yes
1652,Male,0,24,100.38,Month-to-month,Debit card,2409.12,Yes
1653,Female,0,21,25.98,Month-to-month,UPI,545.58,No
1654,Female,0,18,61.21,Month-to-month,Net Banking,1101.78,Yes
1655,Female,0,14,89.1,One year,UPI,1247.4,No
1656,Male,0,53,62.24,Month-to-month,UPI,3298.72,No
1657,Male,0,19,74.52,Month-to-month,Net Banking,1415.88,No
1658,Female,0,57,79.45,Month-to-month,Credit card,4528.65,No
1659,Female,0,64,35.12,One year,Debit card,2247.68,Yes
1660,Male,0,2,61.2,Month-to-month,Credit card,122.4,Yes
1661,Female,1,57,22.85,Month-to-month,Credit card,1302.45,No
1662,Male,0,34,34.96,Month-to-month,UPI,1188.64,Yes
1663,Male,0,49,71.23,Month-to-month,UPI,3490.27,Yes
1664,Male,0,54,77.36,Month-to-month,UPI,4177.44,No
1665,Male,0,22,34.62,Two year,Credit card,761.64,No
1666,Female,0,44,95.56,Month-to-month,Debit card,4204.64,Yes
1667,Female,0,35,57.3,One year,UPI,2005.5,Yes
1668,Male,0,29,112.06,One year,Net Banking,3249.74,No
1669,Female,0,6,58.77,One year,Debit card,352.62,Yes
1670,Male,1,37,34.98,Month-to-month,Debit card,1294.26,No
1671,Female,0,58,95.8,One year,Debit card,5556.4,No
1672,Male,0,64,76.78,One year,Net Banking,4913.92,No
1673,Female,0,31,58.67,Month-to-month,Net Banking,1818.77,No
1674,Female,0,50,55.6,One year,UPI,2780.0,No
1675,Male,0,60,35.08,Month-to-month,Debit card,2104.8,No
1676,Female,0,14,54.08,Month-to-month,Credit card,757.12,No
1677,Male,0,70,22.93,Month-to-month,Credit card,1605.1,Yes
1678,Female,0,11,70.24,Two year,Credit card,772.64,Yes
1679,Male,1,27,109.67,One year,UPI,2961.09,No
1680,Female,1,69,99.53,One year,Credit card,6867.57,No
1681,Female,0,38,22.85,Month-to-month,Debit card,868.3,Yes
1682,Male,1,62,108.13,Month-to-month,UPI,6704.06,Yes
1683,Male,1,53,65.23,Month-to-month,UPI,3457.19,Yes
1684,Female,1,18,39.09,One year,Net Banking,703.62,No
1685,Female,0,52,95.24,Month-to-month,Debit card,4952.48,Yes
1686,Male,0,24,52.29,Month-to-month,Credit card,1254.96,No
1687,Male,0,7,45.33,Two year,Debit card,317.31,Yes
1688,Male,0,14,36.13,Two year,Debit card,505.82,No
1689,Male,0,50,68.66,Two year,UPI,3433.0,No
1690,Female,0,24,29.34,Month-to-month,Credit card,704.16,No
1691,Female,0,13,98.56,Two year,Credit card,1281.28,No
1692,Female,1,19,67.07,One year,Credit card,1274.33,No
1693,Female,0,29,64.7,Two year,Net Banking,1876.3,No
1694,Female,0,22,20.19,Two year,Debit card,444.18,No
1695,Female,0,2,101.79,Two year,UPI,203.58,Yes
1696,Male,1,36,69.28,Month-to-month,UPI,2494.08,No
1697,Female,1,38,63.99,Month-to-month,UPI,2431.62,No
1698,Male,0,18,96.14,One year,Credit card,1730.52,No
1699,Male,0,51,26.29,Month-to-month,Credit card,1340.79,No
1700,Male,0,15,56.67,Month-to-month,UPI,850.05,Yes
1701,Male,0,52,77.57,One year,Debit card,4033.64,No
1702,Female,0,17,66.06,Month-to-month,UPI,1123.02,No
1703,Male,0,22,38.16,Month-to-month,Debit card,839.52,Yes
1704,Male,0,54,49.93,Month-to-month,UPI,2696.22,No
1705,Female,0,52,50.02,Month-to-month,Debit card,2601.04,No
1706,Male,1,46,119.2,One year,UPI,5483.2,No
1707,Male,0,4,52.62,Two year,Net Banking,210.48,Yes
1708,Female,0,7,40.52,One year,Net Banking,283.64,Yes
1709,Male,0,10,102.26,One year,Credit card,1022.6,Yes
1710,Female,0,15,62.12,Month-to-month,Credit card,931.8,Yes
1711,Female,0,26,64.39,Month-to-month,Credit card,1674.14,No
1712,Female,0,40,74.89,One year,Credit card,2995.6,Yes
1713,Female,0,61,79.57,One year,UPI,4853.77,No
1714,Female,0,16,79.06,Month-to-month,Net Banking,1264.96,No
1715,Male,1,18,23.45,One year,Credit card,422.1,No
1716,Female,1,2,101.88,Two year,Debit card,203.76,Yes
1717,Female,0,54,39.49,Month-to-month,Debit card,2132.46,Yes
1718,Female,0,18,49.23,Month-to-month,Credit card,886.14,No
1719,Female,1,54,37.34,Month-to-month,Credit card,2016.36,No
1720,Female,0,38,96.71,Month-to-month,Credit card,3674.98,Yes
1721,Male,0,15,78.37,Two year,UPI,1175.55,No
1722,Male,0,64,95.53,Two year,Debit card,6113.92,No
1723,Female,0,8,85.34,One year,Debit card,682.72,Yes
1724,Male,0,46,30.42,One year,Debit card,1399.32,No
1725,Female,0,39,50.15,One year,Net Banking,1955.85,No
1726,Female,0,52,70.73,Month-to-month,UPI,3677.96,No
1727,Female,0,8,50.49,One year,Net Banking,403.92,Yes
1728,Male,0,50,40.73,One year,UPI,2036.5,No
1729,Female,1,50,106.98,One year,Debit card,5349.0,Yes
1730,Female,0,68,94.78,Month-to-month,Debit card,6445.04,Yes
1731,Male,0,27,54.52,Month-to-month,Net Banking,1472.04,No
1732,Female,0,38,96.5,Month-to-month,Debit card,3667.0,Yes
1733,Male,0,21,82.75,One year,Credit card,1737.75,No
1734,Male,0,45,20.38,Month-to-month,UPI,917.1,Yes
1735,Female,0,58,58.03,Month-to-month,Debit card,3365.74,No
1736,Male,1,23,49.05,One year,Credit card,1128.15,No
1737,Female,0,54,41.79,Month-to-month,Net Banking,2256.66,Yes
1738,Male,0,30,45.16,Month-to-month,Debit card,1354.8,No
1739,Male,0,16,114.24,Two year,Debit card,1827.84,No
1740,Male,0,52,68.63,Month-to-month,UPI,3568.76,No
1741,Female,0,41,104.77,Month-to-month,Debit card,4295.57,Yes
1742,Male,0,71,41.42,Month-to-month,UPI,2940.82,No
1743,Female,1,24,37.44,Month-to-month,Net Banking,898.56,No
1744,Female,0,20,108.88,Month-to-month,UPI,2177.6,Yes
1745,Female,1,27,69.57,One year,Net Banking,1878.39,Yes
1746,Male,0,2,109.52,Month-to-month,Debit card,219.04,Yes
1747,Male,0,60,26.3,Month-to-month,Credit card,1578.0,No
1748,Female,0,51,111.64,Month-to-month,Net Banking,5693.64,Yes
1749,Female,0,1,61.54,Month-to-month,Debit card,61.54,Yes
1750,Female,0,6,35.54,Month-to-month,Net Banking,213.24,Yes
1751,Female,0,38,88.34,Month-to-month,Debit card,3356.92,Yes
1752,Female,0,54,99.69,Month-to-month,Debit card,5383.26,Yes
1753,Female,0,60,24.74,Month-to-month,Credit card,1484.4,No
1754,Male,0,27,118.72,Month-to-month,UPI,3205.44,Yes
1755,Female,0,62,89.7,Month-to-month,Credit card,5561.4,Yes
1756,Female,1,63,52.14,One year,Net Banking,3284.82,No
1757,Female,0,35,35.13,Month-to-month,Credit card,1229.55,No
1758,Female,0,58,59.25,Month-to-month,Debit card,3436.5,No
1759,Male,0,61,42.06,Month-to-month,Debit card,2565.66,No
1760,Male,1,36,69.42,Month-to-month,Credit card,2499.12,Yes
1761,Female,0,56,98.19,Month-to-month,Net Banking,5498.64,Yes
1762,Female,0,67,86.01,Month-to-month,UPI,5762.67,Yes
1763,Female,0,57,63.59,One year,UPI,3624.63,No
1764,Male,0,41,31.89,One year,Debit card,1307.49,No
1765,Male,1,31,115.72,Month-to-month,UPI,3587.32,Yes
1766,Male,0,3,47.04,Month-to-month,UPI,141.12,Yes
1767,Female,0,38,47.78,Month-to-month,Net Banking,1815.64,No
1768,Male,0,53,84.55,One year,UPI,4481.15,No
1769,Female,0,52,97.05,Month-to-month,Credit card,5046.6,Yes
1770,Female,1,24,118.42,Month-to-month,Net Banking,2842.08,Yes
1771,Female,1,26,116.92,Month-to-month,Credit card,3039.92,Yes
1772,Female,0,37,111.38,Two year,Debit card,4121.06,No
1773,Female,0,48,63.53,Month-to-month,Net Banking,3049.44,No
1774,Male,0,67,36.67,Month-to-month,UPI,2456.89,Yes
1775,Male,0,41,78.45,One year,Net Banking,3216.45,No
1776,Male,1,49,21.73,Month-to-month,Debit card,1064.77,No
1777,Female,0,28,39.62,Month-to-month,Credit card,1109.36,Yes
1778,Male,0,32,20.25,One year,Debit card,648.0,No
1779,Female,0,71,38.05,Two year,Net Banking,2701.55,No
1780,Female,0,71,67.48,One year,Credit card,4791.08,No
1781,Female,1,32,59.33,Month-to-month,Credit card,1898.56,Yes
1782,Male,0,38,56.93,One year,Net Banking,2163.34,No
1783,Male,0,20,103.1,Two year,Debit card,2062.0,No
1784,Male,0,8,87.5,Month-to-month,UPI,700.0,Yes
1785,Male,1,68,113.64,Month-to-month,Debit card,7727.52,Yes
1786,Female,1,26,64.53,Two year,UPI,1677.78,No
1787,Female,0,70,47.22,Month-to-month,Debit card,3305.4,Yes
1788,Female,0,48,32.27,Month-to-month,Net Banking,1548.96,Yes
1789,Female,0,69,87.2,Month-to-month,Debit card,6016.8,Yes
1790,Female,1,46,104.17,Month-to-month,Debit card,4791.82,Yes
1791,Male,1,58,38.37,One year,Net Banking,2225.46,Yes
1792,Male,0,70,107.88,Month-to-month,Net Banking,7551.6,Yes
1793,Female,0,67,72.63,Month-to-month,Credit card,4866.21,No
1794,Female,1,29,34.41,One year,Debit card,997.89,No
1795,Female,0,10,84.29,One year,Net Banking,842.9,Yes
1796,Female,0,71,72.01,One year,Net Banking,5112.71,No
1797,Female,0,65,22.82,Month-to-month,Credit card,1483.3,Yes
1798,Male,1,65,59.92,Month-to-month,Net Banking,3894.8,Yes
1799,Female,0,17,98.48,Month-to-month,Credit card,1674.16,Yes
1800,Male,1,22,75.54,Month-to-month,Net Banking,1661.88,No
1801,Male,0,14,48.2,Month-to-month,Credit card,674.8,Yes
1802,Female,0,6,112.86,One year,Debit card,677.16,Yes
1803,Female,0,30,43.78,Month-to-month,Net Banking,1313.4,No
1804,Male,1,47,45.27,Month-to-month,Net Banking,2127.69,Yes
1805,Male,0,20,55.46,One year,Debit card,1109.2,Yes
1806,Male,0,16,109.45,Month-to-month,Debit card,1751.2,Yes
1807,Female,1,68,70.76,Month-to-month,Debit card,4811.68,No
1808,Male,0,34,88.22,Month-to-month,Credit card,2999.48,Yes
1809,Female,1,1,117.63,Month-to-month,Net Banking,117.63,Yes
1810,Male,0,48,98.33,Two year,Net Banking,4719.84,No
1811,Female,0,8,37.26,One year,UPI,298.08,Yes
1812,Female,0,22,98.84,Month-to-month,UPI,2174.48,Yes
1813,Male,1,68,94.83,Month-to-month,Net Banking,6448.44,Yes
1814,Female,0,34,43.26,Month-to-month,Credit card,1470.84,No
1815,Female,1,60,52.53,One year,Credit card,3151.8,Yes
1816,Male,0,45,91.01,Two year,UPI,4095.45,No
1817,Female,0,37,43.84,Month-to-month,UPI,1622.08,Yes
1818,Male,0,23,40.82,Two year,UPI,938.86,No
1819,Male,1,24,90.35,Month-to-month,UPI,2168.4,Yes
1820,Male,0,13,108.06,Month-to-month,UPI,1404.78,Yes
1821,Female,0,69,27.5,Month-to-month,Debit card,1897.5,No
1822,Female,1,60,64.59,One year,Net Banking,3875.4,No
1823,Male,0,38,80.72,Month-to-month,Net Banking,3067.36,Yes
1824,Female,0,48,87.63,One year,UPI,4206.24,No
1825,Male,0,26,119.62,Month-to-month,Net Banking,3110.12,Yes
1826,Male,0,1,88.27,One year,Net Banking,88.27,Yes
1827,Male,0,4,82.02,Month-to-month,Debit card,328.08,Yes
1828,Female,1,67,118.97,Month-to-month,Debit card,7970.99,Yes
1829,Female,0,13,26.07,Month-to-month,Credit card,338.91,Yes
1830,Female,0,39,27.44,One year,Credit card,1070.16,Yes
1831,Male,1,31,76.07,One year,UPI,2358.17,No
1832,Male,0,24,55.87,Month-to-month,Credit card,1340.88,Yes
1833,Female,1,5,29.67,Month-to-month,UPI,148.35,Yes
1834,Female,0,49,50.64,One year,Credit card,2481.36,No
1835,Male,0,11,87.44,Month-to-month,Net Banking,961.84,Yes
1836,Male,0,24,108.06,Two year,Net Banking,2593.44,No
1837,Male,0,45,29.43,Two year,Credit card,1324.35,No
1838,Male,0,34,74.01,Month-to-month,Net Banking,2516.34,Yes
1839,Female,0,11,49.61,One year,Net Banking,545.71,Yes
1840,Female,0,57,86.73,One year,UPI,4943.61,No
1841,Male,0,29,74.95,Month-to-month,Net Banking,2173.55,No
1842,Male,0,22,112.67,Month-to-month,Credit card,2478.74,Yes
1843,Female,0,33,23.77,Month-to-month,Net Banking,784.41,No
1844,Male,0,49,67.0,Two year,UPI,3283.0,No
1845,Male,0,23,39.28,One year,Credit card,903.44,No
1846,Female,0,69,73.68,Month-to-month,UPI,5083.92,No
1847,Female,0,29,105.36,Month-to-month,Net Banking,3055.44,Yes
1848,Female,0,6,111.13,Month-to-month,Net Banking,666.78,Yes
1849,Male,0,52,59.82,One year,Net Banking,3110.64,No
1850,Male,0,14,101.18,Month-to-month,Debit card,1416.52,Yes
1851,Female,0,17,48.05,One year,UPI,816.85,No
1852,Female,1,28,20.63,Month-to-month,Credit card,577.64,No
1853,Male,0,9,105.52,Month-to-month,Net Banking,949.68,Yes
1854,Male,0,66,31.94,Month-to-month,Debit card,2108.04,Yes
1855,Male,0,4,21.76,Month-to-month,Debit card,87.04,Yes
1856,Female,1,20,55.38,One year,UPI,1107.6,No
1857,Female,0,41,57.94,One year,Net Banking,2375.54,No
1858,Male,0,36,27.72,Two year,UPI,997.92,No
1859,Female,0,6,101.42,One year,Net Banking,608.52,Yes
1860,Female,1,65,60.56,Month-to-month,Net Banking,3936.4,Yes
1861,Female,0,50,68.99,Two year,Net Banking,3449.5,No
1862,Male,0,64,46.46,One year,Debit card,2973.44,No
1863,Male,0,3,71.15,Month-to-month,UPI,213.45,Yes
1864,Female,0,37,96.67,Month-to-month,UPI,3576.79,Yes
1865,Male,0,3,110.62,Two year,UPI,331.86,Yes
1866,Female,0,33,117.05,One year,Credit card,3862.65,No
1867,Female,1,59,62.67,One year,Credit card,3697.53,No
1868,Male,0,15,119.0,Month-to-month,Debit card,1785.0,Yes
1869,Female,1,56,49.5,One year,Debit card,2772.0,No
1870,Female,0,61,20.7,Month-to-month,Debit card,1262.7,No
1871,Female,1,68,96.76,Month-to-month,UPI,6579.68,Yes
1872,Female,1,71,37.84,One year,UPI,2686.64,Yes
1873,Female,0,68,25.25,One year,Net Banking,1717.0,No
1874,Female,0,62,112.4,Month-to-month,UPI,6968.8,Yes
1875,Male,0,67,99.18,Month-to-month,Debit card,6645.06,Yes
1876,Female,0,23,30.27,Month-to-month,Debit card,696.21,No
1877,Male,0,14,97.69,Month-to-month,Net Banking,1367.66,Yes
1878,Male,1,6,104.4,Month-to-month,Credit card,626.4,Yes
1879,Male,0,33,110.53,Month-to-month,UPI,3647.49,Yes
1880,Male,0,9,74.37,Month-to-month,UPI,669.33,Yes
1881,Male,0,12,90.34,One year,Credit card,1084.08,Yes
1882,Female,0,51,96.22,Month-to-month,Debit card,4907.22,Yes
1883,Female,0,3,88.86,Month-to-month,Debit card,266.58,Yes
1884,Male,1,56,84.68,Two year,Debit card,4742.08,No
1885,Female,0,46,74.76,One year,UPI,3438.96,Yes
1886,Male,1,36,67.92,Month-to-month,Credit card,2445.12,Yes
1887,Female,0,13,119.61,Month-to-month,Credit card,1554.93,Yes
1888,Male,0,13,53.76,One year,Debit card,698.88,No
1889,Male,0,58,28.83,Month-to-month,UPI,1672.14,Yes
1890,Male,0,34,96.5,One year,Credit card,3281.0,Yes
1891,Female,0,43,41.38,Month-to-month,UPI,1779.34,No
1892,Female,0,28,73.27,Two year,Net Banking,2051.56,No
1893,Male,1,56,29.58,One year,Debit card,1656.48,Yes
1894,Male,0,47,81.93,Month-to-month,Debit card,3850.71,Yes
1895,Female,0,35,114.4,Month-to-month,Net Banking,4004.0,Yes
1896,Female,0,19,92.27,Month-to-month,Credit card,1753.13,Yes
1897,Male,0,51,41.45,Month-to-month,Debit card,2113.95,Yes
1898,Male,0,20,117.11,Month-to-month,Credit card,2342.2,Yes
1899,Male,0,29,50.71,Month-to-month,Debit card,1470.59,No
1900,Female,1,65,63.66,Month-to-month,Net Banking,4137.9,No
1901,Male,0,38,69.81,One year,Net Banking,2652.78,No
1902,Female,0,49,119.07,Month-to-month,Credit card,5834.43,Yes
1903,Female,0,28,26.89,One year,Debit card,752.92,No
1904,Male,0,33,89.67,One year,Debit card,2959.11,Yes
1905,Female,0,13,56.19,Two year,UPI,730.47,No
1906,Male,1,44,27.83,One year,UPI,1224.52,No
1907,Male,0,52,113.5,Two year,Debit card,5902.0,No
1908,Female,0,41,78.99,Two year,Credit card,3238.59,No
1909,Male,1,49,95.35,Month-to-month,Net Banking,4672.15,Yes
1910,Female,0,7,44.04,Month-to-month,Debit card,308.28,Yes
1911,Female,0,36,96.15,Month-to-month,UPI,3461.4,Yes
1912,Male,0,26,102.85,Month-to-month,Net Banking,2674.1,Yes
1913,Female,1,27,63.08,Month-to-month,Credit card,1703.16,No
1914,Female,0,24,77.2,One year,Debit card,1852.8,No
1915,Male,0,71,117.19,Month-to-month,Debit card,8320.49,Yes
1916,Female,0,33,104.67,Month-to-month,Net Banking,3454.11,Yes
1917,Male,0,18,64.49,Month-to-month,Net Banking,1160.82,No
1918,Male,0,5,86.46,Two year,UPI,432.3,Yes
1919,Female,0,1,98.42,Month-to-month,Credit card,98.42,Yes
1920,Female,0,71,22.43,Two year,Net Banking,1592.53,No
1921,Male,1,3,78.84,Month-to-month,Credit card,236.52,Yes
1922,Female,0,36,118.45,One year,Credit card,4264.2,Yes
1923,Male,0,35,114.72,Month-to-month,Debit card,4015.2,Yes
1924,Female,0,51,103.24,Month-to-month,Net Banking,5265.24,Yes
1925,Male,0,12,30.62,Two year,Net Banking,367.44,No
1926,Male,0,15,119.4,Month-to-month,UPI,1791.0,Yes
1927,Female,0,4,80.95,Month-to-month,Debit card,323.8,Yes
1928,Female,0,56,42.29,Month-to-month,Net Banking,2368.24,No
1929,Female,0,16,87.43,One year,Net Banking,1398.88,No
1930,Male,1,6,105.65,Two year,UPI,633.9,Yes
1931,Male,1,63,31.23,One year,UPI,1967.49,No
1932,Female,0,23,111.64,Month-to-month,Credit card,2567.72,Yes
1933,Female,0,44,112.02,Month-to-month,Debit card,4928.88,Yes
1934,Male,0,1,21.35,Month-to-month,Credit card,21.35,Yes
1935,Female,0,57,110.03,One year,UPI,6271.71,No
1936,Female,0,27,114.68,Month-to-month,Net Banking,3096.36,Yes
1937,Male,0,25,23.77,One year,Net Banking,594.25,No
1938,Female,1,62,49.42,Month-to-month,UPI,3064.04,No
1939,Male,1,18,57.31,Month-to-month,Credit card,1031.58,No
1940,Male,0,30,54.89,Month-to-month,Credit card,1646.7,Yes
1941,Female,0,30,95.9,Month-to-month,UPI,2877.0,Yes
1942,Female,0,47,55.81,One year,Net Banking,2623.07,No
1943,Female,0,22,115.66,Month-to-month,Debit card,2544.52,Yes
1944,Male,0,42,119.5,Month-to-month,Credit card,5019.0,Yes
1945,Male,0,34,51.68,Month-to-month,Debit card,1757.12,No
1946,Male,0,63,70.88,Month-to-month,Net Banking,4465.44,No
1947,Female,0,4,75.77,Month-to-month,UPI,303.08,Yes
1948,Male,1,31,77.94,One year,Credit card,2416.14,No
1949,Male,0,51,57.42,Month-to-month,Credit card,2928.42,No
1950,Male,0,50,36.6,Month-to-month,Net Banking,1830.0,No
1951,Female,0,14,25.46,One year,UPI,356.44,Yes
1952,Male,1,8,30.63,One year,Credit card,245.04,Yes
1953,Female,1,69,110.13,Month-to-month,Net Banking,7598.97,Yes
1954,Female,0,8,48.04,Two year,Credit card,384.32,Yes
1955,Male,1,11,27.68,Two year,Debit card,304.48,Yes
1956,Male,0,29,82.35,Month-to-month,Credit card,2388.15,Yes
1957,Male,0,55,27.53,One year,Net Banking,1514.15,No
1958,Female,0,39,27.01,Month-to-month,Debit card,1053.39,Yes
1959,Female,0,13,82.16,Month-to-month,Credit card,1068.08,Yes
1960,Female,0,64,79.14,Month-to-month,Credit card,5064.96,Yes
1961,Female,0,49,24.15,One year,UPI,1183.35,Yes
1962,Male,0,19,66.05,One year,UPI,1254.95,No
1963,Male,0,67,63.58,Month-to-month,Credit card,4259.86,Yes
1964,Female,0,52,74.67,Month-to-month,Debit card,3882.84,Yes
1965,Female,0,71,93.78,Month-to-month,UPI,6658.38,Yes
1966,Female,0,20,48.28,Month-to-month,UPI,965.6,No
1967,Female,0,54,63.28,Two year,UPI,3417.12,No
1968,Female,1,5,99.27,Month-to-month,Net Banking,496.35,Yes
1969,Female,1,62,112.26,Month-to-month,Credit card,6960.12,Yes
1970,Female,0,17,109.13,Month-to-month,Debit card,1855.21,Yes
1971,Female,0,53,67.76,Two year,Debit card,3591.28,No
1972,Male,0,37,72.09,One year,Credit card,2667.33,No
1973,Male,1,19,72.91,Month-to-month,UPI,1385.29,No
1974,Female,0,10,106.87,Month-to-month,Debit card,1068.7,Yes
1975,Male,1,44,103.99,Month-to-month,Net Banking,4575.56,Yes
1976,Male,0,49,51.15,Two year,Net Banking,2506.35,No
1977,Male,1,37,36.28,Month-to-month,Debit card,1342.36,Yes
1978,Female,0,58,57.9,Month-to-month,Net Banking,3358.2,Yes
1979,Female,1,15,48.84,Month-to-month,Credit card,732.6,Yes
1980,Female,0,20,115.08,Month-to-month,Net Banking,2301.6,Yes
1981,Male,1,55,46.59,Month-to-month,Net Banking,2562.45,No
1982,Female,0,13,38.12,Month-to-month,Debit card,495.56,No
1983,Male,0,20,109.95,Month-to-month,Net Banking,2199.0,Yes
1984,Female,1,43,28.65,Month-to-month,Debit card,1231.95,No
1985,Female,0,41,46.03,Month-to-month,UPI,1887.23,No
1986,Male,0,48,63.91,Month-to-month,UPI,3067.68,No
1987,Female,0,56,79.51,One year,Net Banking,4452.56,Yes
1988,Male,0,68,52.77,Month-to-month,UPI,3588.36,No
1989,Female,1,44,69.62,Month-to-month,Debit card,3063.28,Yes
1990,Female,0,47,39.88,One year,UPI,1874.36,Yes
1991,Female,0,50,77.43,Two year,Credit card,3871.5,No
1992,Male,1,32,60.78,Month-to-month,UPI,1944.96,Yes
